"fdc_id","nutrient_id","amount"
"171440","1004","100"
"171440","1005","0"
"171440","1008","884"
"171440","1003","0"
"171441","1003","0"
"171441","1004","100"
"171441","1005","0"
"171441","1008","884"
"171442","1003","0.37"
"171442","1004","99.01"
"171442","1005","0.39"
"171442","1008","878"
"171443","1004","40"
"171443","1005","0"
"171443","1008","361"
"171443","1003","0.37"
"171444","1003","0.65"
"171444","1004","10"
"171444","1005","16.4"
"171444","1008","158"
"171445","1003","28.04"
"171445","1004","3.57"
"171445","1005","0"
"171445","1008","144"
"171446","1004","12.37"
"171446","1005","0.06"
"171446","1008","216"
"171446","1003","24.49"
"171447","1003","18.6"
"171447","1004","15.06"
"171447","1005","0"
"171447","1008","215"
"171448","1004","17.35"
"171448","1005","9.42"
"171448","1008","289"
"171448","1003","22.54"
"171449","1003","28.56"
"171449","1004","14.92"
"171449","1005","3.15"
"171449","1008","269"
"171450","1004","13.6"
"171450","1005","0"
"171450","1008","239"
"171450","1003","27.3"
"171451","1003","27.29"
"171451","1004","6.71"
"171451","1005","0"
"171451","1008","177"
"171452","1003","13.33"
"171452","1004","32.35"
"171452","1005","0"
"171452","1008","349"
"171453","1003","10.32"
"171453","1004","28.83"
"171453","1005","23.15"
"171453","1008","394"
"171454","1004","42.58"
"171454","1005","9.34"
"171454","1008","502"
"171454","1003","19.09"
"171455","1004","4.5"
"171455","1003","27.15"
"171455","1005","0"
"171455","1008","157"
"171456","1003","17.66"
"171456","1004","2.06"
"171456","1005","0"
"171456","1008","94"
"171457","1004","2.68"
"171457","1005","0"
"171457","1003","30.39"
"171457","1008","154"
"171458","1003","15.55"
"171458","1004","9.33"
"171458","1005","0.71"
"171458","1008","153"
"171459","1004","15.44"
"171459","1005","9.5"
"171459","1008","277"
"171459","1003","23.55"
"171460","1003","30.45"
"171460","1004","12.09"
"171460","1005","1.82"
"171460","1008","246"
"171461","1004","10.85"
"171461","1005","0"
"171461","1008","222"
"171461","1003","29.02"
"171462","1003","26.14"
"171462","1004","9.97"
"171462","1005","0"
"171462","1008","201"
"171463","1004","18.34"
"171463","1005","0"
"171463","1008","237"
"171463","1003","16.69"
"171464","1003","23.2"
"171464","1004","1.65"
"171464","1005","0"
"171464","1008","114"
"171465","1004","5.54"
"171465","1005","0.42"
"171465","1008","192"
"171465","1003","32.82"
"171466","1003","30.91"
"171466","1004","4.51"
"171466","1005","0"
"171466","1008","173"
"171467","1004","3.99"
"171467","1005","0"
"171467","1008","159"
"171467","1003","28.88"
"171468","1003","3.73"
"171468","1004","67.95"
"171468","1005","0"
"171468","1008","629"
"171469","1004","28.74"
"171469","1005","0"
"171469","1008","319"
"171469","1003","14.05"
"171470","1003","21.97"
"171470","1004","21.91"
"171470","1005","10.25"
"171470","1008","331"
"171471","1004","20.74"
"171471","1005","6.5"
"171471","1008","331"
"171471","1003","27.79"
"171472","1003","28.19"
"171472","1004","13.16"
"171472","1005","0"
"171472","1008","239"
"171473","1004","11.19"
"171473","1005","0"
"171473","1008","209"
"171473","1003","25.31"
"171474","1003","20.85"
"171474","1004","9.25"
"171474","1005","0"
"171474","1008","172"
"171475","1004","13.2"
"171475","1005","8.99"
"171475","1008","260"
"171475","1003","24.84"
"171476","1003","31.84"
"171476","1004","8.87"
"171476","1005","1.64"
"171476","1008","222"
"171477","1004","3.57"
"171477","1005","0"
"171477","1008","165"
"171477","1003","31.02"
"171478","1003","28.98"
"171478","1004","3.03"
"171478","1005","0"
"171478","1008","151"
"171479","1004","7.39"
"171479","1005","0.06"
"171479","1008","189"
"171479","1003","28.55"
"171480","1008","115"
"171480","1005","0.14"
"171480","1003","22.64"
"171480","1004","1.93"
"171481","1004","3.84"
"171481","1005","0"
"171481","1008","159"
"171481","1003","29.06"
"171482","1005","0.16"
"171482","1003","12.96"
"171482","1004","38.93"
"171482","1008","407"
"171483","1004","4.64"
"171483","1005","0"
"171483","1008","155"
"171483","1003","26.45"
"171484","1003","16.7"
"171484","1004","7.44"
"171484","1005","0.4"
"171484","1008","140"
"171485","1004","7.52"
"171485","1005","0"
"171485","1008","174"
"171485","1003","24.88"
"171486","1003","18.26"
"171486","1004","5.5"
"171486","1005","0"
"171486","1008","128"
"171487","1004","8.18"
"171487","1005","0"
"171487","1008","189"
"171487","1003","27"
"171488","1008","166"
"171488","1005","0.15"
"171488","1003","19.81"
"171488","1004","8.97"
"171489","1004","9.95"
"171489","1005","0.07"
"171489","1008","206"
"171489","1003","27.27"
"171490","1005","0.14"
"171490","1003","23.66"
"171490","1004","1.48"
"171490","1008","114"
"171491","1005","0"
"171491","1004","2.08"
"171491","1008","147"
"171491","1003","30.13"
"171492","1003","28.71"
"171492","1004","7.41"
"171492","1005","0"
"171492","1008","189"
"171493","1004","6.72"
"171493","1005","0"
"171493","1008","144"
"171493","1003","19.54"
"171494","1005","0"
"171494","1003","27.87"
"171494","1004","9.82"
"171494","1008","208"
"171495","1004","12.32"
"171495","1005","0"
"171495","1008","197"
"171495","1003","20.22"
"171496","1003","30.13"
"171496","1004","2.08"
"171496","1008","147"
"171496","1005","0"
"171497","1004","1.48"
"171497","1003","23.66"
"171497","1008","115"
"171497","1005","0.14"
"171498","1003","30.13"
"171498","1004","2.08"
"171498","1008","147"
"171498","1005","0"
"171499","1004","44.45"
"171499","1005","0"
"171499","1008","482"
"171499","1003","19.03"
"171500","1003","5.88"
"171500","1004","2.63"
"171500","1005","4.61"
"171500","1008","67"
"171501","1004","3.46"
"171501","1005","0"
"171501","1008","126"
"171501","1003","22.16"
"171502","1003","18.8"
"171502","1004","8.54"
"171502","1005","0"
"171502","1008","157"
"171503","1004","2.2"
"171503","1005","6.4"
"171503","1008","120"
"171503","1003","17.6"
"171504","1003","13.29"
"171504","1004","15.96"
"171504","1005","0"
"171504","1008","201"
"171505","1004","7.66"
"171505","1003","19.66"
"171505","1008","148"
"171505","1005","0"
"171506","1003","27.37"
"171506","1008","203"
"171506","1004","10.4"
"171506","1005","0"
"171507","1004","14.02"
"171507","1005","0"
"171507","1008","200"
"171507","1003","17.15"
"171508","1003","25.34"
"171508","1004","13.9"
"171508","1005","3.84"
"171508","1008","248"
"171509","1005","0"
"171509","1008","108"
"171509","1004","3"
"171509","1003","20.32"
"171510","1003","24.5"
"171510","1004","10.85"
"171510","1005","0"
"171510","1008","202"
"171511","1004","2.5"
"171511","1005","0"
"171511","1008","140"
"171511","1003","27.6"
"171512","1004","20.04"
"171512","1003","14.33"
"171512","1005","13.61"
"171512","1008","292"
"171513","1003","14.85"
"171513","1004","19.58"
"171513","1005","12.84"
"171513","1008","287"
"171514","1004","12.89"
"171514","1003","16.35"
"171514","1005","17.56"
"171514","1008","252"
"171515","1003","14.73"
"171515","1004","15.75"
"171515","1005","15.01"
"171515","1008","263"
"171516","1008","186"
"171516","1004","7.79"
"171516","1003","28.34"
"171516","1005","0.54"
"171517","1005","0"
"171517","1008","205"
"171517","1003","25.34"
"171517","1004","11.54"
"171518","1005","0"
"171518","1008","137"
"171518","1004","2.79"
"171518","1003","28"
"171519","1004","6.81"
"171519","1003","28.74"
"171519","1005","0"
"171519","1008","176"
"171520","1004","37.24"
"171520","1003","17.66"
"171520","1008","406"
"171520","1005","0.11"
"171521","1008","215"
"171521","1004","11.98"
"171521","1003","26.86"
"171521","1005","0.02"
"171522","1003","22.93"
"171522","1008","233"
"171522","1004","15.7"
"171522","1005","0.02"
"171523","1008","266"
"171523","1004","18.77"
"171523","1003","24.34"
"171523","1005","0.04"
"171524","1003","15.19"
"171524","1004","35.15"
"171524","1008","378"
"171524","1005","0.7"
"171525","1004","4.12"
"171525","1003","19.27"
"171525","1005","0.15"
"171525","1008","115"
"171526","1003","21.54"
"171526","1004","1.66"
"171526","1005","0.14"
"171526","1008","102"
"171527","1004","2.08"
"171527","1005","0"
"171527","1008","127"
"171527","1003","26.97"
"171528","1003","21.88"
"171528","1004","7.45"
"171528","1005","0"
"171528","1008","155"
"171529","1004","5.33"
"171529","1005","0.05"
"171529","1008","164"
"171529","1003","29.01"
"171530","1004","2.08"
"171530","1005","0"
"171530","1008","139"
"171530","1003","30.13"
"171531","1003","21.28"
"171531","1004","2.5"
"171531","1008","108"
"171531","1005","0.15"
"171532","1004","6.04"
"171532","1005","0"
"171532","1008","165"
"171532","1003","27.71"
"171533","1003","19.54"
"171533","1004","9.16"
"171533","1005","0"
"171533","1008","161"
"171534","1003","30.54"
"171534","1004","3.17"
"171534","1005","0"
"171534","1008","151"
"171535","1004","3.61"
"171535","1005","0"
"171535","1008","145"
"171535","1003","28.24"
"171536","1003","29.5"
"171536","1004","3.39"
"171536","1005","0"
"171536","1008","148"
"171537","1003","1.82"
"171537","1004","3.26"
"171537","1005","8.52"
"171537","1008","69"
"171538","1004","0.22"
"171538","1005","0.04"
"171538","1008","7"
"171538","1003","1.14"
"171539","1003","3.85"
"171539","1004","2.46"
"171539","1005","7.16"
"171539","1008","67"
"171540","1004","4.46"
"171540","1005","7.03"
"171540","1008","72"
"171540","1003","1.32"
"171541","1003","0.8"
"171541","1004","3.92"
"171541","1005","11.3"
"171541","1008","82"
"171542","1004","1.04"
"171542","1005","0.75"
"171542","1008","31"
"171542","1003","4.42"
"171543","1003","2.37"
"171543","1004","1.55"
"171543","1005","6.07"
"171543","1008","48"
"171544","1004","1.33"
"171544","1005","5.41"
"171544","1008","53"
"171544","1003","5.11"
"171545","1004","1.56"
"171545","1005","11.57"
"171545","1008","68"
"171545","1003","1.84"
"171546","1004","0.73"
"171546","1005","4.68"
"171546","1008","33"
"171546","1003","1.97"
"171547","1003","3.17"
"171547","1004","2.06"
"171547","1005","10.32"
"171547","1008","72"
"171548","1004","0"
"171548","1005","0.32"
"171548","1008","11"
"171548","1003","2.52"
"171549","1004","1.12"
"171549","1005","8.16"
"171549","1008","56"
"171549","1003","3.74"
"171550","1003","2.13"
"171550","1004","1.17"
"171550","1005","8.64"
"171550","1008","53"
"171551","1003","3.06"
"171551","1004","1.42"
"171551","1005","6.68"
"171551","1008","46"
"171552","1004","4.2"
"171552","1005","10.4"
"171552","1008","88"
"171552","1003","2.2"
"171553","1003","1.72"
"171553","1004","3.13"
"171553","1005","3.32"
"171553","1008","48"
"171554","1004","2.23"
"171554","1005","20.18"
"171554","1008","125"
"171554","1003","6.54"
"171555","1003","4.62"
"171555","1004","1.66"
"171555","1005","11.17"
"171555","1008","77"
"171556","1004","1.53"
"171556","1005","5.97"
"171556","1008","47"
"171556","1003","2.37"
"171557","1004","2.12"
"171557","1005","17.08"
"171557","1008","93"
"171557","1003","1.64"
"171558","1003","4.33"
"171558","1004","1.87"
"171558","1005","5.96"
"171558","1008","57"
"171559","1004","0.36"
"171559","1005","7.9"
"171559","1008","39"
"171559","1003","1.14"
"171560","1003","15.97"
"171560","1004","8.89"
"171560","1008","213"
"171560","1005","17.4"
"171561","1004","4"
"171561","1005","16.1"
"171561","1008","170"
"171561","1003","17.3"
"171562","1003","16.66"
"171562","1004","13.88"
"171562","1005","18.01"
"171562","1008","267"
"171563","1004","4.7"
"171563","1005","23.5"
"171563","1008","198"
"171563","1003","14.6"
"171564","1004","2.36"
"171564","1005","4.81"
"171564","1008","53"
"171564","1003","3.75"
"171565","1003","10.74"
"171565","1004","9.61"
"171565","1005","59.38"
"171565","1008","367"
"171566","1003","0.71"
"171566","1004","2.62"
"171566","1005","5.29"
"171566","1008","48"
"171567","1004","9.73"
"171567","1005","62.09"
"171567","1008","381"
"171567","1003","11.27"
"171568","1004","2.1"
"171568","1005","5.1"
"171568","1008","51"
"171568","1003","2.6"
"171569","1003","10.42"
"171569","1004","7.19"
"171569","1005","65.12"
"171569","1008","367"
"171570","1003","13"
"171570","1004","8"
"171570","1005","58"
"171570","1008","344"
"171571","1003","15.42"
"171571","1004","6.51"
"171571","1005","62.32"
"171571","1008","377"
"171572","1003","2.37"
"171572","1004","1.23"
"171572","1005","2.6"
"171572","1008","30"
"171573","1004","3.75"
"171573","1005","3.8"
"171573","1008","54"
"171573","1003","1.8"
"171574","1003","0.92"
"171574","1004","1.02"
"171574","1005","9.6"
"171574","1008","50"
"171575","1003","2.02"
"171575","1004","6.34"
"171575","1005","28.46"
"171575","1008","179"
"171576","1003","2"
"171576","1004","0.71"
"171576","1005","11.2"
"171576","1008","55"
"171577","1004","1.06"
"171577","1005","9.5"
"171577","1008","53"
"171577","1003","2.9"
"171578","1003","1.7"
"171578","1004","0.53"
"171578","1005","8.4"
"171578","1008","40"
"171579","1004","37.6"
"171579","1005","10.09"
"171579","1008","418"
"171579","1003","9.83"
"171580","1003","5"
"171580","1004","42.42"
"171580","1005","6.14"
"171580","1008","426"
"171581","1004","37.6"
"171581","1005","10.09"
"171581","1008","418"
"171581","1003","9.83"
"171582","1003","4.16"
"171582","1004","36.38"
"171582","1005","6.93"
"171582","1008","372"
"171583","1003","0.24"
"171583","1004","0.07"
"171583","1005","0.93"
"171583","1008","5"
"171584","1004","18.33"
"171584","1005","60.52"
"171584","1008","438"
"171584","1003","7.68"
"171585","1003","3.1"
"171585","1004","6.3"
"171585","1005","7.5"
"171585","1008","99"
"171586","1004","2.1"
"171586","1005","18"
"171586","1008","117"
"171586","1003","6.5"
"171587","1004","0.56"
"171587","1005","13.41"
"171587","1008","65"
"171587","1003","1.61"
"171588","1003","8.53"
"171588","1004","11.85"
"171588","1005","59.78"
"171588","1008","380"
"171589","1004","9.48"
"171589","1005","61.1"
"171589","1008","369"
"171589","1003","9.8"
"171590","1003","11.72"
"171590","1004","14.66"
"171590","1005","57.56"
"171590","1008","409"
"171591","1004","0.28"
"171591","1005","6.57"
"171591","1008","30"
"171591","1003","0.79"
"171592","1003","3.2"
"171592","1004","1.09"
"171592","1005","9.88"
"171592","1008","62"
"171593","1004","0.95"
"171593","1005","2.95"
"171593","1008","25"
"171593","1003","1.27"
"171594","1003","1.1"
"171594","1004","0.45"
"171594","1005","6.06"
"171594","1008","33"
"171595","1005","19.79"
"171595","1003","2.5"
"171595","1008","92"
"171595","1004","0.3"
"171596","1005","8.76"
"171596","1003","5.1"
"171596","1004","2"
"171596","1008","69"
"171597","1003","1.41"
"171597","1004","1.48"
"171597","1005","8.06"
"171597","1008","51"
"171598","1005","6.16"
"171598","1008","53"
"171598","1004","2.4"
"171598","1003","3.8"
"171599","1003","1.09"
"171599","1004","1.13"
"171599","1008","39"
"171599","1005","6.24"
"171600","1004","2.73"
"171600","1005","5.87"
"171600","1008","51"
"171600","1003","0.79"
"171601","1004","8.9"
"171601","1005","6.4"
"171601","1008","173"
"171601","1003","15.84"
"171602","1003","1.8"
"171602","1004","1.3"
"171602","1005","9.5"
"171602","1008","58"
"171603","1004","36.35"
"171603","1005","36.52"
"171603","1008","535"
"171603","1003","15.32"
"171604","1003","0.9"
"171604","1004","0.6"
"171604","1005","3.9"
"171604","1008","21"
"171605","1004","0.1"
"171605","1005","5"
"171605","1008","20"
"171605","1003","0.7"
"171606","1004","0.6"
"171606","1005","0.4"
"171606","1008","16"
"171606","1003","2"
"171607","1005","4.53"
"171607","1004","3.7"
"171607","1008","53"
"171607","1003","1"
"171608","1005","76.14"
"171608","1003","9.2"
"171608","1008","343"
"171608","1004","3.1"
"171609","1005","1.2"
"171609","1004","0.6"
"171609","1008","16"
"171609","1003","2"
"171610","1003","0"
"171610","1004","0"
"171610","1005","19.17"
"171610","1008","77"
"171611","1005","9.58"
"171611","1003","4.3"
"171611","1004","2.3"
"171611","1008","69"
"171612","1004","4.6"
"171612","1005","9"
"171612","1008","98"
"171612","1003","5.1"
"171613","1005","64.88"
"171613","1008","438"
"171613","1003","16.7"
"171613","1004","13.89"
"171614","1004","17.73"
"171614","1005","60.34"
"171614","1008","441"
"171614","1003","10.06"
"171615","1003","10.22"
"171615","1004","17.52"
"171615","1005","60.23"
"171615","1008","439"
"171616","1003","14.24"
"171616","1004","18.8"
"171616","1005","2.06"
"171616","1008","238"
"171617","1004","17.2"
"171617","1003","15.27"
"171617","1005","2.59"
"171617","1008","230"
"171618","1005","1.29"
"171618","1008","379"
"171618","1003","14.6"
"171618","1004","34.5"
"171619","1004","25.87"
"171619","1005","2.95"
"171619","1008","301"
"171619","1003","14.03"
"171620","1003","13.72"
"171620","1004","29.18"
"171620","1005","2.85"
"171620","1008","333"
"171621","1005","3.1"
"171621","1008","327"
"171621","1003","14.5"
"171621","1004","28.5"
"171622","1004","27.8"
"171622","1003","14.3"
"171622","1005","2.98"
"171622","1008","323"
"171623","1004","29"
"171623","1003","14.1"
"171623","1008","328"
"171623","1005","1.51"
"171624","1005","2.74"
"171624","1008","223"
"171624","1004","16.19"
"171624","1003","15.51"
"171625","1005","3.81"
"171625","1008","223"
"171625","1003","12.23"
"171625","1004","17.29"
"171626","1008","239"
"171626","1005","0.26"
"171626","1004","18.83"
"171626","1003","16.06"
"171627","1003","16.5"
"171627","1004","16.7"
"171627","1005","0"
"171627","1008","221"
"171628","1005","4"
"171628","1008","241"
"171628","1003","13.6"
"171628","1004","18.7"
"171629","1003","16.18"
"171629","1004","18.53"
"171629","1005","2.28"
"171629","1008","245"
"171630","1008","157"
"171630","1004","10.9"
"171630","1005","0"
"171630","1003","13.83"
"171631","1003","13.9"
"171631","1004","24.26"
"171631","1005","2.97"
"171631","1008","290"
"171632","1004","30.64"
"171632","1003","12.05"
"171632","1005","3.63"
"171632","1008","342"
"171633","1005","4.96"
"171633","1008","298"
"171633","1004","26.28"
"171633","1003","10.31"
"171634","1003","10.67"
"171634","1004","26.43"
"171634","1005","5.24"
"171634","1008","302"
"171635","1003","16.75"
"171635","1004","16.55"
"171635","1005","0.2"
"171635","1008","217"
"171636","1004","20.32"
"171636","1005","0.15"
"171636","1008","267"
"171636","1003","20.94"
"171637","1003","10.34"
"171637","1004","23.77"
"171637","1005","6.31"
"171637","1008","281"
"171638","1005","8.06"
"171638","1004","22.21"
"171638","1008","286"
"171638","1003","14.4"
"171639","1004","25.87"
"171639","1005","4.24"
"171639","1008","368"
"171639","1003","29.5"
"171640","1004","20"
"171640","1005","4.8"
"171640","1008","253"
"171640","1003","13.33"
"171641","1004","4.6"
"171641","1005","80.3"
"171641","1008","389"
"171641","1003","10"
"171642","1004","5.12"
"171642","1005","85.51"
"171642","1008","398"
"171642","1003","4.39"
"171643","1003","4.45"
"171643","1004","4.83"
"171643","1008","397"
"171643","1005","85.93"
"171644","1004","9.23"
"171644","1005","78.65"
"171644","1008","417"
"171644","1003","7.1"
"171645","1005","86.1"
"171645","1008","402"
"171645","1003","4.62"
"171645","1004","4.02"
"171646","1004","24.31"
"171646","1005","53.88"
"171646","1003","13.67"
"171646","1008","489"
"171647","1005","80.49"
"171647","1008","361"
"171647","1004","1.81"
"171647","1003","11.22"
"171648","1005","82"
"171648","1008","376"
"171648","1003","9.4"
"171648","1004","3.7"
"171649","1008","406"
"171649","1004","6.08"
"171649","1003","4.51"
"171649","1005","85.03"
"171650","1004","1.6"
"171650","1005","78.9"
"171650","1008","324"
"171650","1003","7.6"
"171651","1004","0.9"
"171651","1003","7.01"
"171651","1005","87.78"
"171651","1008","383"
"171652","1003","5.5"
"171652","1004","1.7"
"171652","1005","90.1"
"171652","1008","380"
"171653","1004","7.78"
"171653","1005","58.11"
"171653","1003","26.55"
"171653","1008","372"
"171654","1005","79.09"
"171654","1008","370"
"171654","1003","7.65"
"171654","1004","1.75"
"171655","1005","14.76"
"171655","1008","71"
"171655","1004","0.46"
"171655","1003","1.71"
"171656","1005","78.42"
"171656","1008","343"
"171656","1004","2.14"
"171656","1003","7.31"
"171657","1003","1.44"
"171657","1004","0.21"
"171657","1005","10.52"
"171657","1008","50"
"171658","1004","1.41"
"171658","1005","73.19"
"171658","1008","360"
"171658","1003","11.6"
"171659","1003","1.82"
"171659","1004","0.34"
"171659","1005","10.92"
"171659","1008","55"
"171660","1003","10.6"
"171660","1004","1.4"
"171660","1005","75.5"
"171660","1008","366"
"171661","1004","6.9"
"171661","1005","69.52"
"171661","1008","362"
"171661","1003","11.92"
"171662","1004","1.36"
"171662","1005","11.67"
"171662","1008","68"
"171662","1003","2.37"
"171663","1004","4.61"
"171663","1005","76.74"
"171663","1008","366"
"171663","1003","8.62"
"171664","1004","4.84"
"171664","1005","76.08"
"171664","1008","369"
"171664","1003","9.53"
"171665","1003","13.1"
"171665","1004","2.9"
"171665","1005","75.6"
"171665","1008","357"
"171666","1004","0.5"
"171666","1005","11.8"
"171666","1008","56"
"171666","1003","2"
"171667","1003","11.2"
"171667","1004","2"
"171667","1005","75.2"
"171667","1008","342"
"171668","1004","0.4"
"171668","1005","13.7"
"171668","1008","62"
"171668","1003","2"
"171669","1003","16.26"
"171669","1004","2.15"
"171669","1005","76.39"
"171669","1008","366"
"171670","1003","8.8"
"171670","1004","1.2"
"171670","1005","79.6"
"171670","1008","371"
"171671","1005","14.76"
"171671","1008","71"
"171671","1004","0.46"
"171671","1003","1.71"
"171672","1003","1.23"
"171672","1004","0.39"
"171672","1005","13.86"
"171672","1008","65"
"171673","1005","13.86"
"171673","1004","0.39"
"171673","1008","65"
"171673","1003","1.23"
"171674","1004","0.82"
"171674","1005","79.55"
"171674","1008","363"
"171674","1003","10.6"
"171675","1003","2.54"
"171675","1004","1.52"
"171675","1005","12"
"171675","1008","71"
"171676","1004","0.45"
"171676","1005","11.74"
"171676","1008","59"
"171676","1003","2.03"
"171677","1004","0.4"
"171677","1005","13.7"
"171677","1008","62"
"171677","1003","2"
"171678","1004","1.92"
"171678","1005","79.4"
"171678","1008","350"
"171678","1003","8.81"
"171679","1003","6.78"
"171679","1004","4.17"
"171679","1005","84.94"
"171679","1008","396"
"171680","1004","4.88"
"171680","1005","77.26"
"171680","1008","379"
"171680","1003","7.8"
"171681","1004","4.51"
"171681","1005","79.62"
"171681","1008","387"
"171681","1003","8.59"
"171682","1004","4.8"
"171682","1005","75.67"
"171682","1008","366"
"171682","1003","8.79"
"171683","1003","9.81"
"171683","1004","9.8"
"171683","1005","69.47"
"171683","1008","386"
"171684","1004","10.36"
"171684","1005","70.53"
"171684","1008","390"
"171684","1003","8.18"
"171685","1003","11.31"
"171685","1004","4.4"
"171685","1005","72.58"
"171685","1008","353"
"171686","1004","0.3"
"171686","1005","7.69"
"171686","1008","32"
"171686","1003","0.4"
"171687","1008","23"
"171687","1003","0.4"
"171687","1004","0.3"
"171687","1005","4.8"
"171688","1005","13.81"
"171688","1008","52"
"171688","1004","0.17"
"171688","1003","0.26"
"171689","1005","12.76"
"171689","1008","48"
"171689","1003","0.27"
"171689","1004","0.13"
"171690","1004","0.12"
"171690","1005","19.91"
"171690","1008","74"
"171690","1003","0.28"
"171691","1003","0.93"
"171691","1004","0.32"
"171691","1005","65.89"
"171691","1008","243"
"171692","1004","0.07"
"171692","1005","15.32"
"171692","1008","57"
"171692","1003","0.22"
"171693","1003","0.2"
"171693","1004","0.07"
"171693","1005","20.73"
"171693","1008","83"
"171694","1004","0.32"
"171694","1005","12.31"
"171694","1008","48"
"171694","1003","0.28"
"171695","1004","0.1"
"171695","1003","0.17"
"171695","1005","11.27"
"171695","1008","42"
"171696","1003","0.16"
"171696","1004","0.17"
"171696","1005","17.49"
"171696","1008","68"
"171697","1003","1.4"
"171697","1004","0.39"
"171697","1005","11.12"
"171697","1008","48"
"171698","1004","0.16"
"171698","1005","6.39"
"171698","1008","27"
"171698","1003","0.71"
"171699","1003","0.53"
"171699","1004","0.08"
"171699","1005","21.47"
"171699","1008","83"
"171700","1004","0.09"
"171700","1005","21.45"
"171700","1008","83"
"171700","1003","0.51"
"171701","1003","0.55"
"171701","1004","0.04"
"171701","1005","24.85"
"171701","1008","96"
"171702","1004","0.62"
"171702","1005","82.89"
"171702","1008","320"
"171702","1003","4.9"
"171703","1004","0.1"
"171703","1005","25.1"
"171703","1008","98"
"171703","1003","0.7"
"171704","1008","56"
"171704","1004","0.45"
"171704","1005","13.63"
"171704","1003","0.17"
"171705","1003","2"
"171705","1004","14.66"
"171705","1005","8.53"
"171705","1008","160"
"171706","1004","15.41"
"171706","1003","1.96"
"171706","1005","8.64"
"171706","1008","167"
"171707","1004","10.06"
"171707","1003","2.23"
"171707","1005","7.82"
"171707","1008","120"
"171708","1004","0.73"
"171708","1005","80.45"
"171708","1008","333"
"171708","1003","1.25"
"171709","1003","1.31"
"171709","1004","0.14"
"171709","1005","23.1"
"171709","1008","92"
"171710","1004","0.43"
"171710","1005","15.67"
"171710","1008","64"
"171710","1003","1.18"
"171711","1005","14.49"
"171711","1008","57"
"171711","1004","0.33"
"171711","1003","0.74"
"171712","1004","0.12"
"171712","1005","22.31"
"171712","1008","88"
"171712","1003","0.99"
"171713","1003","1.1"
"171713","1004","0.26"
"171713","1005","12.19"
"171713","1008","50"
"171714","1004","0.23"
"171714","1005","27.12"
"171714","1008","103"
"171714","1003","1.07"
"171715","1005","6.73"
"171715","1008","31"
"171715","1004","0.33"
"171715","1003","1.04"
"171716","1004","0.1"
"171716","1005","23.27"
"171716","1008","91"
"171716","1003","0.73"
"171717","1003","0.71"
"171717","1004","0.09"
"171717","1005","29.23"
"171717","1008","114"
"171718","1004","0.44"
"171718","1005","11.02"
"171718","1008","46"
"171718","1003","0.92"
"171719","1005","16.01"
"171719","1008","63"
"171719","1004","0.2"
"171719","1003","1.06"
"171720","1003","0.59"
"171720","1004","0.15"
"171720","1005","26.23"
"171720","1008","102"
"171721","1004","0.3"
"171721","1005","19.95"
"171721","1008","76"
"171721","1003","0.4"
"171722","1008","46"
"171722","1003","0.46"
"171722","1005","11.97"
"171722","1004","0.13"
"171723","1008","308"
"171723","1003","0.17"
"171723","1004","1.09"
"171723","1005","82.8"
"171724","1003","3.43"
"171724","1004","0.22"
"171724","1005","76.98"
"171724","1008","290"
"171725","1004","0.6"
"171725","1005","25.2"
"171725","1008","101"
"171725","1003","1.7"
"171726","1005","75.03"
"171726","1008","282"
"171726","1004","0.39"
"171726","1003","2.45"
"171727","1003","0.66"
"171727","1004","0.5"
"171727","1005","18.4"
"171727","1008","73"
"171728","1003","11.32"
"171728","1004","51.36"
"171728","1005","0.39"
"171728","1008","509"
"171729","1004","57.73"
"171729","1005","1.06"
"171729","1008","562"
"171729","1003","9.58"
"171730","1003","6.54"
"171730","1004","63.27"
"171730","1005","0"
"171730","1008","596"
"171731","1004","63.3"
"171731","1005","0"
"171731","1008","594"
"171731","1003","6"
"171732","1003","19.71"
"171732","1004","14.09"
"171732","1005","0"
"171732","1008","206"
"171733","1004","13.17"
"171733","1005","0.11"
"171733","1008","199"
"171733","1003","19.9"
"171734","1003","21.9"
"171734","1004","3.87"
"171734","1005","0"
"171734","1008","122"
"171735","1004","8.2"
"171735","1005","0"
"171735","1008","160"
"171735","1003","21.47"
"171736","1003","16.92"
"171736","1004","29.15"
"171736","1005","0.13"
"171736","1008","331"
"171737","1004","16.93"
"171737","1005","0"
"171737","1008","234"
"171737","1003","20.35"
"171738","1003","17.61"
"171738","1004","28.61"
"171738","1005","0.46"
"171738","1008","330"
"171739","1004","4.45"
"171739","1005","0.01"
"171739","1008","127"
"171739","1003","21.77"
"171740","1004","27.64"
"171740","1005","0"
"171740","1008","317"
"171740","1003","17.07"
"171741","1003","14.54"
"171741","1004","38.3"
"171741","1005","0.28"
"171741","1008","404"
"171742","1004","19.11"
"171742","1005","0.58"
"171742","1008","248"
"171742","1003","18.5"
"171743","1003","23.49"
"171743","1004","3.34"
"171743","1005","0"
"171743","1008","124"
"171744","1004","3.04"
"171744","1005","0"
"171744","1008","121"
"171744","1003","23.44"
"171745","1003","23.27"
"171745","1004","3.44"
"171745","1005","0"
"171745","1008","124"
"171746","1004","3.74"
"171746","1005","0"
"171746","1008","127"
"171746","1003","23.26"
"171747","1003","23.28"
"171747","1004","3"
"171747","1005","0"
"171747","1008","120"
"171748","1004","7.4"
"171748","1005","0"
"171748","1008","153"
